static.guid,static.age,static.ageRiskMultiplier,static.comorbidity,static.comorbidityRiskMultiplier,static.socialActivity,static.socialActivityRiskMultiplier,static.geography,static.geographyRiskMultiplier,static.mobility,static.mobilityRiskMultiplier,static.vaccineAcceptance,static.vaccineAcceptanceRiskMultiplier,dynamic.vaccineStatus,dynamic.proactiveVaccine,dynamic.numberOfInfections,dynamic.sirvStatus,dynamic.infectedDays,dynamic.vaccinatedDays,dynamic.recoveredDays,dynamic.currentLocation.xcor,dynamic.currentLocation.ycor
a812ad16-a1ff-40bc-969d-cb23c22a63e9,18-49,1.0,True,1.25,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.9684969057519236,1.3563027711683824
7f54c066-69a8-4123-925c-76e0a3e97086,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.96197236957129,44.45637424016354
0af23056-aa88-456c-8692-fe24936ed45a,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.9021982742122517,0.6413771189984931
29458f93-26ad-4361-9a7c-8d84376ab16c,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.25440637667525,0.26859356394952816
57ee2eba-3404-4eab-ba16-4fc3ec160aa6,0-17,0.75,True,1.25,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.66067003125877,0.8188198962436904
2453423d-514b-48b7-93f0-c5ad096bae03,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.7888443445192008,0.5744880490098342
f7ed86fd-b90c-422b-9e5e-299d3da0c6bc,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.46469141685612,1.447744045130255
d62359ae-dd6d-4e5e-bd16-602097989a3a,18-49,1.0,False,1.0,high,1.25,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.5758575143959287,0.5568192965496859
14d39017-a893-4eac-9113-3babf32c3d94,0-17,0.75,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,1.3989789947237192,44.2556479402026
164e2e92-35b0-4ed7-a450-2901afcfb6df,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.3222980607327857,0.1376372666292789
4cf7d5d0-e27b-4aa4-a333-aa81ac119cb9,65+,1.25,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.42166103469669,43.59590195510093
d2d56042-469d-401c-bbe2-ad4c3bbf5ccc,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.9029193414250598,0.338876262592261
d08d8b82-6bfa-4233-8449-b317cf26d3d1,65+,1.25,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,43.09977681581359,1.5380631852768787
293b7c23-79db-4933-9841-5f1a18555dfa,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.563170289318926,44.12997006129639
ea8376da-60ae-42d9-9cbd-4d798af0fdb4,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.44948393210667503,43.07592234348217
459be81a-acd2-4252-952e-76f25b03aae8,0-17,0.75,True,1.25,medium,1.0,rural,1.0,immobile,0.75,True,0.75,False,False,0,S,0,0,0,43.3777584775094,44.65851097881477
dc1a0e4f-c9a2-44a0-bf8b-948ded5ad3b6,50-64,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,44.639671959298965,44.22998899648762
7d9cfb23-2ce9-4c57-ab4d-6d6fb5893af9,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.7247399323163304,0.016428369655774832
ff4e89c8-a871-437c-bef8-02e932f27380,0-17,0.75,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,2.61815942636784,44.14354906218618
c5b829a6-132f-498f-8492-6c9a640d9739,0-17,0.75,True,1.25,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.777361343810768,0.09673240370181935
45a6c975-f791-47e5-9b03-94f296928b07,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.8286331955673406,43.71445958087559
3dd16dae-7a64-4ea5-93b8-2267ce4c9757,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.762371236977785,1.581239964096315
05b14f63-78c6-4dcd-bd08-75e8cf2e899c,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.51197126302148,44.5113266592159
54855356-719f-47b6-a99d-0c0d8c7865bb,65+,1.25,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.30906753652168,0.5357536315076195
4ce803b1-92f7-45e4-a00c-5ee19d5d143f,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.5415468299050529,0.783721739267865
3d64478c-1778-4e20-8af2-7718849c0931,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.7519393955576869,44.58614586813414
9c1107ca-4c82-4fc1-bcdc-9926fdd0f7e7,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.06259923042834,0.47452514516842353
b90780fb-9a6b-4183-8c42-f0c3a4dbdc47,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.49268456435052,44.49145999163001
fba4a679-c034-41b9-ae2d-74a128dcb832,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.2575577684128723,44.29025236186129
44db220a-b71b-432e-88b3-0e60e7c82059,65+,1.25,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.3129029184347004,44.51529226247571
dec27380-ecb9-4766-afc0-acc3cebb969f,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.59054785977236,0.5109775314030589
070b5e3a-8ba5-4bd2-876e-761a07cf78d4,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.2699831204679328,43.464952116416484
92b410a7-67a6-48a3-8f34-4ef136ae3046,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.62839709226251,43.82839533209144
93c55f20-6ac1-4beb-8ce0-1d2a41a225eb,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.655208660994134,43.93255391656495
651cf439-3f66-43cc-a125-024dd576d350,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.613145082902726,44.171282776101435
be27e05c-f7e9-4a67-a7a5-b7d5549fca13,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.1359568505505236,1.1840857612465083
338ce397-be01-4a0a-844c-8411f584eb69,50-64,1.0,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,1.3470777642972676,44.70971773562213
b5657aaa-d606-4fe2-ab1b-e1201691d5c0,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.061144020976008406,44.433580036218494
f9609183-e2b0-423c-9775-4ea7cd9442ca,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.07091460028470935,0.16539077650230466
137b46c1-957e-4583-9afe-75ddf9a868d5,0-17,0.75,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.4336545370528692,1.0871130056036717
451ed481-51fb-4a4d-ab6a-36a8eb4b5723,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.277483659870901,43.98924140544558
59ad7141-d4a7-4c90-9604-9a0796f5406c,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.5302523866401211,1.0507213918958465
c2eaf022-8350-44ae-8cd4-c4491bcafc4e,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.5367209691186955,42.40141783251489
efb93dd1-c29c-478c-96c7-c3f0c39cbf7a,18-49,1.0,True,1.25,low,0.75,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.618350014800829,43.852905375428946
e89ec79a-0f44-4c35-9588-ef032881717d,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.92634209384913,1.507183386245399
cb60c0b8-b4b6-4f7a-8d58-820f9f4384d8,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.3000309462866171,1.5896632067970156
f5cc9e40-ba2a-4ccd-9e59-0de663a2ee98,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.11865795783206,0.2225049716443769
2129a68d-fffc-467f-be7a-caf6c84aae1f,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.2667988297433962,44.32403935741911
69e313a1-fe42-4a65-9ed3-8526ec99a143,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.45973576827442,0.8606379806386183
2ddea199-f5bb-4360-af78-90876d1ea310,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.65008874380401,44.34251085129331
d468bc02-976a-45c8-86e1-1c9479514be2,50-64,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.4740497302500454,1.589354471865613
392af697-d9e6-4e67-9ee1-f46caed3cc85,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.30650578892447,1.22437870803664
705b14e4-5e5b-4234-992c-aa08d7404f3f,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.09771650001494636,0.8096656445194763
ed11ef53-0e57-4f65-83e8-95e78bb8c9b1,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.08094171300992,43.912325540315905
a146abbc-b093-4139-9249-ded2fb9009bb,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.864100726111296,1.0170713886224447
a4c48b38-a6a6-4ccc-97ba-c3815627483e,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.6882817881370419,44.51235340887806
0e744fb9-0025-444f-bad9-23d7e376f540,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.56682996675075,44.52939113202917
5757c2f1-faaa-454c-b042-f7f48ef2b29a,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.6504523890909877,44.341360068796945
4613cc97-ec4c-4499-a71b-6ec52e150a18,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.332999597316054,44.64745868450261
54278b7e-6acc-45d8-b7e9-f32160ef8dd7,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.81397709262395,0.5484032630625068
48a6237e-df64-4906-8fbf-8ac5375bfd46,18-49,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,43.62593424267142,0.8982379930588585
59f69c24-9fce-4087-b46f-122715eaf762,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.007145694940042956,0.9009650508619939
7efb4121-10cb-4342-9abd-e720ee50c136,18-49,1.0,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.5343599029557071,3.461975812198339
cf891bae-ec8d-4da4-a53b-f4c73da3d996,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.655551703372346,44.4318627174482
c28a4751-9dda-4e5a-9572-dbac38f1e5d4,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,I,0,0,0,44.53988680978135,1.220687090556914
0444eab1-5160-47da-bbe9-aa6a9eb004c3,50-64,1.0,False,1.0,medium,1.0,rural,1.0,assisted,1.0,False,1.0,False,False,0,S,0,0,0,1.621951798510875,44.113885085613155
da60a12b-faee-4487-829d-837f4788cd9e,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.40396760433472,44.58576598044367
46d2ec3b-efcf-4396-b392-725efd12991a,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.90554458310787,43.614269802217954
f8c8caab-4ee7-412d-a9d4-ef60764b7e5d,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.38657901734760186,1.2783648473151359
6e3c4284-d9f7-4057-b5ed-3eaadc806177,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.49772062404722,0.32530102884382905
868590c5-c06b-43e6-a618-e8e2435ddbfc,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.019668741288434,0.19673271238819404
80d78e20-21c0-4180-80e3-36e05b5311f0,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,42.92564637393951,44.670590473273734
5edded4b-f0c4-4911-b7cd-153fdc7f7bdf,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.8183256215203523,0.9954398986697778
f8a14da5-6386-4f5a-9f9a-139b3e0bad18,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.1503266482022,44.29046636990122
87433aba-a556-4bec-82b7-1189fa52918c,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.000785525062587761,0.47262313108382364
fe6dd9a1-448c-423a-b05c-54475f2936f6,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.65771683310862,2.601780263858176
a09cf8d4-2d9d-417d-a2f0-bbd03398b670,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.301714500069574,44.651602770247
228711df-052e-46f8-b43e-95f8f3c8e713,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.7478729421405462,44.168331859348136
f5ba4df5-bbc5-447a-b063-559651ebb7ef,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.9808759091945427,43.78011102483493
985c8f9c-0312-4915-bf7f-bac1aed95f77,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.610940861869985,0.8936075702461114
6d6865ef-60f1-4047-a222-194409a73e5f,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.46791853063369837,0.14561069753388972
baa89edc-15b6-4c62-8490-62d7bbf22fa1,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.8906071496948115,44.04363361053196
c0571e6c-c6d4-412f-98d7-1de9bb83d749,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.0230093656399772,43.963836648026515
95c90338-850a-4a5e-bcf2-ed9481976c9e,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.31238338941639765,0.10953267409266505
f9101bb1-4fc3-41c0-817b-616c4cdb15f2,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.65945486433159,43.7950314177612
569f0bc6-393f-4c9d-91ac-e3ed3e597fbb,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.361879902697474,2.1879983507674385
521ed287-8969-49e8-b6f7-b37d73389106,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.972715565696916,44.6084649917613
2e42f14e-351c-41db-8ffa-db4d3d9e9727,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.75588064252089,44.622657165073576
8a1bffec-909d-4634-89f9-fc69968c1219,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.36003465737991375,44.70976322582161
b7ddf4f6-8584-4dba-bf9c-eaac26bcc45c,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.47680701773426,42.98161272160741
cd0f0d3c-db0c-47b7-9ec9-bd0345901308,18-49,1.0,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,42.72550293891282,43.34524420061492
7aa7a34f-e128-4943-ad2a-a9ab46b62c37,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.56611193315964,44.43846162914183
0b9350c4-5ec2-40ce-b1c8-c87e876c0883,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,1.063830874667232,0.05640479473521872
d722dbb5-3d8a-4dd5-8ec7-95ddc90e6005,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.446187982656156,43.55858801785769
fe56aadb-db53-4a52-8d5f-847c158b7964,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,42.86802361984501,1.785566746099955
4aacc988-87ae-49cb-aa58-07d3512366a5,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.59701762214746,0.5405978718441588
e42c435e-6436-4904-a8c1-5b178a606b74,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.7849745223095677,1.3808759316769983
a5d2d055-ec35-43eb-a480-48fa7b7d4168,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.201998596747031,1.2594969286543771
57a9611d-813c-4dc7-88c7-3cdf41394570,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.29328510719762,44.578470464875764
db97ede1-cef2-484e-9f4e-b07bfb5b48dc,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.8482888956341395,2.5305994250190116
32490d37-4d88-4aad-a1ce-9abc793ac7f3,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,1.8999528926119893,0.2068256193456146
19ec77ca-2df7-4bdb-b18e-c35286b680d9,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,44.62293451521551,42.90985967078469
b4e04df0-35e5-42d5-bfcc-f31baffafe2c,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.8134454397924208,42.45778255335708
6ee10fd3-b5dc-4fff-ad38-22dedb5d8a4a,65+,1.25,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.3924943885517861,0.08621683356840104
345e753b-4d48-4522-9e55-d1a82ece7149,18-49,1.0,False,1.0,high,1.25,urban,1.25,immobile,0.75,False,1.0,False,False,0,S,0,0,0,0.7814429004617206,0.9589614018672387
0f00c98f-8fb9-4826-a10b-e584884c24a2,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.4532715173139612,0.1546818067013044
017af638-b359-45db-a108-2e7a5b398871,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.8201860453341152,1.8261101788286802
4dbdc981-3c56-45e2-839e-aaa7df5304c4,18-49,1.0,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.08770534456370666,44.504402422436655
feaa7b67-d310-434c-a8bc-22a7f6102947,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.067853901779415,0.6511130126669618
93c16795-2207-4104-8882-ae5486cc9b4b,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.90947267071796,0.8222477996941746
ad7f0b34-a740-4e7a-950f-41288486e596,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.69582137759613,43.77113525735993
26dcc330-067e-42ba-9b0c-8657054b7a5b,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.1581845431982978,0.392308303219399
6df622f2-d39e-4c19-954e-a51555894b6d,50-64,1.0,True,1.25,low,0.75,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.3005208697022348,0.4502520267572103
6d4c7d8d-560e-4190-b0dc-35f300475f8e,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.05305664610327219,1.1824887933921653
51e45820-24c3-4500-9a2e-e267fa85b0f9,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.25727152381254337,1.2986473535673033
b1c587ef-2289-4659-9748-a673e197e251,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.035742862402861314,1.0718253580890849
e8a6c392-9b5e-47df-a214-2404a1cbd21e,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.5472366858944854,44.04080129083014
81e4d61c-3fc9-45f9-9c57-8b946a987181,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,43.598397970623864,0.8191123618819598
cef989c6-5b09-4e1d-838b-55d3e25101fa,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,42.74611188212339,1.1575692991584958
28c76c0f-1116-4f7e-a634-595ac2104034,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.29620950036849,0.11704687544443716
11c9eb07-ddd9-4c70-b1e9-ad869c345598,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,43.57228572897676,0.8338952802693204
b26f11e1-285b-4b45-acbd-c0cb68d085a4,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,1.6151380541856668,0.8522428089798105
ea4e04d7-91a4-4d73-ab3b-80041aed0f67,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.562882689767946,1.2664036243052035
673d14d5-9511-4398-8dd4-9006542e9d31,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,44.46848620467087,0.15629106475225785
a883420d-c988-48c9-b93e-c960c62aadea,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,43.18320551549346,0.5567901421089588
