static.guid,static.age,static.ageRiskMultiplier,static.comorbidity,static.comorbidityRiskMultiplier,static.socialActivity,static.socialActivityRiskMultiplier,static.geography,static.geographyRiskMultiplier,static.mobility,static.mobilityRiskMultiplier,static.vaccineAcceptance,static.vaccineAcceptanceRiskMultiplier,dynamic.vaccineStatus,dynamic.proactiveVaccine,dynamic.numberOfInfections,dynamic.sirvStatus,dynamic.infectedDays,dynamic.vaccinatedDays,dynamic.recoveredDays,dynamic.currentLocation.xcor,dynamic.currentLocation.ycor
e841845a-59e7-4859-8762-323fdb8f94b7,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,621.931770324707,684.0306091308594
b9d9cd51-1355-40df-b262-3a791c0e6347,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,548.2878723144531,330.4675884246826
93ee1f7f-5da3-4a62-b442-e9b62fcefafe,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,850.1243209838867,437.18650817871094
5171559c-1213-479d-bde4-f5d13d49dbc6,50-64,1.0,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,161.4349365234375,750.9645690917969
a91760a7-6792-4ed4-96f1-29b23807be57,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,426.0413818359375,269.6957702636719
4efe248b-2ca3-4c5e-a82f-ef33bd986e6a,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,624.7570877075195,999.1234130859375
fcdc4940-45ab-47f9-bb6b-c5d590c4b016,0-17,0.75,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,80.72872924804688,563.8913421630859
26b708f4-1fe0-43bc-b1a4-aeedd47de448,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,942.4011344909668,996.2800178527832
334adc22-794a-4cc9-9fe0-397f261143f8,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,779.8816070556641,777.0307922363281
6a802ac9-5023-46e4-af1c-66c6d2e4f670,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,538.8363952636719,184.8288803100586
6c1bb21e-8ee1-4384-99ed-9271a1f4122e,18-49,1.0,True,1.25,low,0.75,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,913.6986999511719,938.0483856201172
95aa10cf-16c0-4e6e-b4a0-8f961086f0e0,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,683.799560546875,754.5769004821777
c206b2bd-dee3-485f-b6ea-b43e3f6fffd4,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,251.4636573791504,338.67972564697266
c4b146ad-e242-4d71-90b0-f97b17c8efb7,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,753.0061798095703,711.4333953857422
81ab9e4d-92c1-46d4-9d73-cda4b912c93f,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,653.0170135498047,263.7976989746094
1939d92b-4679-44c2-bbd2-36662fc272f1,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,578.8335113525391,145.17298889160156
5c1b8c89-aad1-4325-b139-514907189d42,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,775.0849075317383,532.2711639404297
315ccb71-07b1-4e42-9743-18a52f301c4e,50-64,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,253.05499649047852,57.983978271484375
f80adf64-ed33-4168-8953-0d7a58cfd634,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,335.19690704345703,514.6530151367188
dfae9b4d-5f71-4997-9676-4c5dbc0835c0,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,613.0596160888672,203.72862243652344
94486aab-c034-41ad-b1c0-443ad7d06699,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,431.8934860229492,837.3455963134766
1e14eed2-f320-4c00-8889-f42a4347231c,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,355.41236877441406,517.3292236328125
3dce76f3-53eb-4805-a6fe-854f8de6d4ed,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,197.28109741210938,10.224059104919434
f04f9a09-7a96-4716-bd90-c6c07d7f904d,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,350.5041847229004,887.8586196899414
ff1b36d9-1535-482e-bf93-640a037ab1fc,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,656.5386581420898,279.294189453125
5f2b3c58-b61f-4826-b188-e4b662fa6851,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,245.70957946777344,970.8124847412109
16ecfc2d-90be-4f0e-a399-6c91c19502a2,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,714.0643920898438,215.5191650390625
e5aebe60-7f0b-4150-aaab-26de0d81a35f,18-49,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,512.5757446289062,618.3195495605469
248afed4-04eb-4962-b4ed-db9628f00bcf,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,331.10357666015625,499.7308883666992
e7ea9b07-a13f-4860-ac3b-28204d53eaf8,18-49,1.0,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,40.36440658569336,583.9170379638672
e92f5bf4-d5ea-4c00-a19b-e18bb6d2c009,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,537.885425567627,381.1304931640625
4c1cc476-94de-494c-a1ab-cb89784a825c,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,245.09652090072632,233.4386749267578
4dc72bcc-1b56-4c4d-a9b6-e10ea338b5f4,50-64,1.0,False,1.0,medium,1.0,rural,1.0,assisted,1.0,False,1.0,False,False,0,S,0,0,0,541.6871948242188,439.5238571166992
255c4294-3b85-4d8f-9d4b-76b9a2d630de,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,626.2817916870117,633.3730192184448
4e798a7f-36a9-436d-b003-a5a3883fd893,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,833.7353057861328,700.9251251220703
c9905585-f4dd-48fd-9ecb-4e82e5b08c22,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,679.9488220214844,903.0970611572266
db1e0256-4d19-4132-830a-ad535b6d896f,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,87.65652465820312,743.6952056884766
519cb67b-4d9a-45a9-aefe-9d1d86c39f54,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,285.5984115600586,864.8961181640625
e9b5b6dc-a1f9-42b2-873c-f8cb4a8f7050,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,732.3528747558594,569.8726425170898
e4bbc498-8833-4089-bd58-bd66aff2a5ee,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,984.4535150527954,914.0833892822266
4fe8f4ae-690f-40ad-8024-c0d0dd65693d,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,387.5245666503906,101.70468139648438
f30bfe15-ecf1-455d-b867-d0afa9835b24,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,528.6791687011719,619.3021535873413
522430e2-d86f-4b7a-bc2e-6bb93475feec,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,699.1625995635986,608.4862327575684
71f875db-6752-418b-95fe-753e78008d87,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,933.2770843505859,566.5143432617188
e1ea3d9f-2c58-46b3-a7b3-ed947020ecb9,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,835.9596481323242,776.1837539672852
494a4bf2-14c4-4bef-99da-ab4995cdaa76,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,875.8469085693359,162.54825973510742
93c593c5-ef0c-4dcf-9a5a-331c7874611a,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,676.2065200805664,956.2394180297852
1a0f4d5c-aef6-4f48-bd67-e2b058b483fa,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,501.6633605957031,356.48526763916016
0daf5759-252d-43e4-85c2-8844c32e17a7,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,626.32568359375,72.22884941101074
ce5cf738-3e65-49ef-898d-c5146233cacc,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,758.2565307617188,240.63587951660156
bde07246-fdaf-47de-aad2-68a01bf7b6a6,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,181.00962829589844,764.777214050293
a33365ad-a604-4346-a670-97aab01da34c,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,944.4168395996094,111.81230163574219
47c52efb-8dfc-4332-b385-79e997297bd2,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,164.51235961914062,930.7863464355469
0d75623f-1f16-4ec8-a14e-16d8636ce759,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,223.9194564819336,555.9163703918457
298b3054-7ac8-4e71-89b7-e11f30088306,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,575.3786087036133,309.4775848388672
65b9abf5-90f1-4d30-b658-9074c375b523,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,959.4343566894531,12.8966064453125
41496ede-a1c3-47cb-9c96-4341e85e7f35,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,701.6936073303223,491.0775489807129
eff2685b-c5ab-4701-a7d0-4bdf52256155,18-49,1.0,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,210.24834442138672,775.005256652832
cc0ede1c-f84e-435e-8ef8-2f315cbe3e6b,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,587.4707984924316,730.3488159179688
64f587a3-33d9-422f-abc0-63aeefe9b146,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,796.1956253051758,311.2098693847656
0926b970-cb3c-4675-8b74-97fc878012b2,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,31.887901306152344,75.70220947265625
6ed4c95a-78e1-4e78-80ef-8a25a0842c58,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,950.2926788330078,465.2178726196289
ff5885a1-af09-43d9-8a2f-9b8707460051,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,691.3520221710205,679.5061645507812
fb884e4c-9415-4566-97c5-7f2caddbb341,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,387.0002746582031,802.9495315551758
f0f02772-be69-485b-b60b-9d8690f060af,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,433.0761260986328,838.1563415527344
5bcdc43f-59dd-4133-9165-dc1633be3173,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,29.3392333984375,160.98629760742188
cdfc12a2-2743-4b3d-9148-2ce494576ce2,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,454.47818756103516,316.9586944580078
8a6d25a2-2b75-4603-9ef1-357924b682bb,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,462.1980209350586,501.41292572021484
19b271ac-0a34-434a-b7b9-6008f6da19ee,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,239.95082092285156,359.9300994873047
91cbec54-f8d7-403f-bdbd-c511bdefef82,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,81.90373992919922,93.75364685058594
847c7ba8-6a09-49cf-af35-b1bd9b074d6d,65+,1.25,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,389.71707916259766,260.64128494262695
8b6c6a35-1e98-4992-975d-7999441b4ea4,18-49,1.0,False,1.0,high,1.25,urban,1.25,immobile,0.75,False,1.0,False,False,0,S,0,0,0,79.73384094238281,563.0808639526367
c282b5d8-43d3-4daf-8671-071d06b0b4d7,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,567.5491142272949,543.6556434631348
1c5c40c9-752f-4c2e-a14a-30956b581790,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,718.4262924194336,617.8290100097656
efd2afe2-ee38-447f-8d1b-ea4da3fde3df,18-49,1.0,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,776.2166748046875,991.289981842041
a079c927-6f54-460a-afa6-fc6353551eff,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,81.59618377685547,782.3822784423828
5e9596dc-a135-47df-8d4a-a029513d8177,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,323.9468078613281,864.4103970527649
eed8c55f-6a6b-4156-b801-b5e50af48556,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,842.856782913208,193.9575958251953
39525948-9db1-44d5-82e4-d1ef79b5d408,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,912.5060946941376,151.83600997924805
c12164f9-0253-433c-a6e3-867dec1c4438,50-64,1.0,True,1.25,low,0.75,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,594.5401000976562,228.06735229492188
618f19ea-58c2-42d1-82ab-c030d67a3af6,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,451.0955276489258,28.392837524414062
3896d752-ae45-42dd-80ff-51b0039edbb3,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,315.128662109375,200.0083770751953
54ed6417-6a38-44d1-a3da-941b15eb148e,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,736.6416015625,200.8454132080078
10d348fe-5a5f-4d18-ae22-6eb8c7f835ac,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,333.19305419921875,279.05707931518555
889695de-74e0-438b-927c-e1f53ddbba1d,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,509.3550109863281,315.6208190917969
30220061-8f21-4ecf-9581-7a300d6d9ac3,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,809.0581512451172,521.7561187744141
e90150ab-5b22-43a5-bb63-18518b52f3b0,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,416.68194580078125,311.1756010055542
6b99af34-8554-4899-bc01-41faed58b1ba,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,280.5855255126953,654.8505020141602
6765a88a-0208-45f1-bf50-87374377b5ba,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,105.87493896484375,961.729061126709
54d35014-80d6-4d57-bda7-26891dbba043,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,42.1197509765625,243.29201889038086
705afd65-aea0-41d2-bb22-ab7f5ef2f86e,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,999.2432765960693,236.8110752105713
15c8744f-c760-4328-89c5-1b59ff3d2ea6,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,133.11589431762695,431.8195343017578
d0d0edbd-9509-451d-af7a-f5df618784dd,18-49,1.0,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,350.0831489562988,959.4902496337891
